CPF/CNPJ;Nome Credor;Empenho;Modalidade de Empenho;Tipo de Licitação;Empenhado;Liquidado;Pago
276.591.194-00;ROSANA UCHOA MATOS FILIZZOLA;1196;;;37827.20;0.00;0.00
276.591.194-00;ROSANA UCHOA MATOS FILIZZOLA;1196;;;0.00;0.00;4728.40
276.591.194-00;ROSANA UCHOA MATOS FILIZZOLA;1196;;;0.00;0.00;9456.80
707.888.634-87;ROSE PEREIRA CARVALHO;871;;;0.00;0.00;0.00
707.888.634-87;ROSE PEREIRA CARVALHO;871;;;240.00;0.00;0.00
707.888.634-87;ROSE PEREIRA CARVALHO;1233; / SUBEMPENHO 1;;0.00;360.00;0.00
707.888.634-87;ROSE PEREIRA CARVALHO;1233;;;360.00;0.00;0.00
707.888.634-87;ROSE PEREIRA CARVALHO;1233;;;0.00;0.00;360.00
364.196.304-44;ROSILEIDE SOARES DA SILVA;99; / SUBEMPENHO 1;;0.00;499.64;0.00
364.196.304-44;ROSILEIDE SOARES DA SILVA;99; / SUBEMPENHO 2;;0.00;499.64;0.00
364.196.304-44;ROSILEIDE SOARES DA SILVA;99; / SUBEMPENHO 3;;0.00;499.64;0.00
364.196.304-44;ROSILEIDE SOARES DA SILVA;99; / SUBEMPENHO 4;;0.00;499.64;0.00
364.196.304-44;ROSILEIDE SOARES DA SILVA;99; / SUBEMPENHO 5;;0.00;499.64;0.00
364.196.304-44;ROSILEIDE SOARES DA SILVA;99; / SUBEMPENHO 6;;0.00;499.64;0.00
364.196.304-44;ROSILEIDE SOARES DA SILVA;99; / SUBEMPENHO 7;;0.00;183.20;0.00
364.196.304-44;ROSILEIDE SOARES DA SILVA;99;;;0.00;0.00;499.64
364.196.304-44;ROSILEIDE SOARES DA SILVA;99;;;0.00;0.00;183.20
364.196.304-44;ROSILEIDE SOARES DA SILVA;99;;;0.00;0.00;499.64
364.196.304-44;ROSILEIDE SOARES DA SILVA;99;;;3181.04;0.00;0.00
364.196.304-44;ROSILEIDE SOARES DA SILVA;99;;;0.00;0.00;499.64
364.196.304-44;ROSILEIDE SOARES DA SILVA;99;;;0.00;0.00;499.64
364.196.304-44;ROSILEIDE SOARES DA SILVA;99;;;0.00;0.00;499.64
364.196.304-44;ROSILEIDE SOARES DA SILVA;99;;;0.00;0.00;499.64
364.196.304-44;ROSILEIDE SOARES DA SILVA;451; / SUBEMPENHO 1;;0.00;316.44;0.00
364.196.304-44;ROSILEIDE SOARES DA SILVA;451; / SUBEMPENHO 2;;0.00;499.64;0.00
364.196.304-44;ROSILEIDE SOARES DA SILVA;451; / SUBEMPENHO 3;;0.00;499.64;0.00
364.196.304-44;ROSILEIDE SOARES DA SILVA;451; / SUBEMPENHO 4;;0.00;499.64;0.00
364.196.304-44;ROSILEIDE SOARES DA SILVA;451; / SUBEMPENHO 5;;0.00;499.64;0.00
364.196.304-44;ROSILEIDE SOARES DA SILVA;451; / SUBEMPENHO 6;;0.00;499.64;0.00
364.196.304-44;ROSILEIDE SOARES DA SILVA;451;;;2814.64;0.00;0.00
364.196.304-44;ROSILEIDE SOARES DA SILVA;451;;;0.00;0.00;499.64
364.196.304-44;ROSILEIDE SOARES DA SILVA;451;;;0.00;0.00;316.44
364.196.304-44;ROSILEIDE SOARES DA SILVA;451;;;0.00;0.00;499.64
364.196.304-44;ROSILEIDE SOARES DA SILVA;451;;;0.00;0.00;499.64
364.196.304-44;ROSILEIDE SOARES DA SILVA;451;;;0.00;0.00;499.64
577.571.434-20;ROSINEIDE FRANCISCA DOS SANTOS;1372; / SUBEMPENHO 1;;0.00;120.00;0.00
577.571.434-20;ROSINEIDE FRANCISCA DOS SANTOS;1372;;;120.00;0.00;0.00
577.571.434-20;ROSINEIDE FRANCISCA DOS SANTOS;1372;;;0.00;0.00;120.00
10.359.279/0001-58;ROSIVALDO GOMES DA SILVA GVRAFICA E EDITORA ME;411;;;13080.00;0.00;0.00
10.359.279/0001-58;ROSIVALDO GOMES DA SILVA GVRAFICA E EDITORA ME;411;;;0.00;0.00;0.00
10.359.279/0001-58;ROSIVALDO GOMES DA SILVA GVRAFICA E EDITORA ME;411;;;0.00;0.00;0.00
10.359.279/0001-58;ROSIVALDO GOMES DA SILVA GVRAFICA E EDITORA ME;412; / SUBEMPENHO 1;;0.00;13080.00;0.00
10.359.279/0001-58;ROSIVALDO GOMES DA SILVA GVRAFICA E EDITORA ME;412;;;13080.00;0.00;0.00
10.359.279/0001-58;ROSIVALDO GOMES DA SILVA GVRAFICA E EDITORA ME;412;;;0.00;0.00;13080.00
10.359.279/0001-58;ROSIVALDO GOMES DA SILVA GVRAFICA E EDITORA ME;553; / SUBEMPENHO 1;;0.00;3360.00;0.00
10.359.279/0001-58;ROSIVALDO GOMES DA SILVA GVRAFICA E EDITORA ME;553; / SUBEMPENHO 2;;0.00;8720.00;0.00
10.359.279/0001-58;ROSIVALDO GOMES DA SILVA GVRAFICA E EDITORA ME;553;;;0.00;0.00;12080.00
10.359.279/0001-58;ROSIVALDO GOMES DA SILVA GVRAFICA E EDITORA ME;553;;;12080.00;0.00;0.00
10.359.279/0001-58;ROSIVALDO GOMES DA SILVA GVRAFICA E EDITORA ME;711; / SUBEMPENHO 1;;0.00;1000.00;0.00
10.359.279/0001-58;ROSIVALDO GOMES DA SILVA GVRAFICA E EDITORA ME;711;;;0.00;0.00;1000.00
10.359.279/0001-58;ROSIVALDO GOMES DA SILVA GVRAFICA E EDITORA ME;711;;;1000.00;0.00;0.00
10.359.279/0001-58;ROSIVALDO GOMES DA SILVA GVRAFICA E EDITORA ME;799; / SUBEMPENHO 1;;0.00;6540.00;0.00
10.359.279/0001-58;ROSIVALDO GOMES DA SILVA GVRAFICA E EDITORA ME;799;;;0.00;0.00;6540.00
10.359.279/0001-58;ROSIVALDO GOMES DA SILVA GVRAFICA E EDITORA ME;799;;;6540.00;0.00;0.00
26.927.156/0001-06;ROTSON UCHOA DIAS;1292;;;0.00;0.00;0.00
26.927.156/0001-06;ROTSON UCHOA DIAS;1292;;;7850.00;0.00;0.00
26.927.156/0001-06;ROTSON UCHOA DIAS;1320; / SUBEMPENHO 1;;0.00;7850.00;0.00
26.927.156/0001-06;ROTSON UCHOA DIAS;1320;;;0.00;0.00;7850.00
26.927.156/0001-06;ROTSON UCHOA DIAS;1320;;;7850.00;0.00;0.00
766.811.304-53;ROUSEANE LETICIA CHAVES DE OLIVEIRA;281; / SUBEMPENHO 1;;0.00;1114.13;0.00
766.811.304-53;ROUSEANE LETICIA CHAVES DE OLIVEIRA;281; / SUBEMPENHO 2;;0.00;2228.25;0.00
766.811.304-53;ROUSEANE LETICIA CHAVES DE OLIVEIRA;281; / SUBEMPENHO 3;;0.00;2228.25;0.00
766.811.304-53;ROUSEANE LETICIA CHAVES DE OLIVEIRA;281; / SUBEMPENHO 4;;0.00;2228.25;0.00
766.811.304-53;ROUSEANE LETICIA CHAVES DE OLIVEIRA;281;;;0.00;0.00;2228.25
766.811.304-53;ROUSEANE LETICIA CHAVES DE OLIVEIRA;281;;;0.00;0.00;2228.25
766.811.304-53;ROUSEANE LETICIA CHAVES DE OLIVEIRA;281;;;0.00;0.00;1114.13
766.811.304-53;ROUSEANE LETICIA CHAVES DE OLIVEIRA;281;;;7798.88;0.00;0.00
05.001.494/0001-42;SAILE EMPREENDIMENTOS E SERVICOS LTDA ME;172; / SUBEMPENHO 1;;0.00;15260.78;0.00
05.001.494/0001-42;SAILE EMPREENDIMENTOS E SERVICOS LTDA ME;172;;;15260.78;0.00;0.00
05.001.494/0001-42;SAILE EMPREENDIMENTOS E SERVICOS LTDA ME;172;;;0.00;0.00;15260.78
05.001.494/0001-42;SAILE EMPREENDIMENTOS E SERVICOS LTDA ME;1138; / SUBEMPENHO 1;;0.00;61018.86;0.00
05.001.494/0001-42;SAILE EMPREENDIMENTOS E SERVICOS LTDA ME;1138; / SUBEMPENHO 2;;0.00;62903.43;0.00
05.001.494/0001-42;SAILE EMPREENDIMENTOS E SERVICOS LTDA ME;1138; / SUBEMPENHO 3;;0.00;62903.43;0.00
05.001.494/0001-42;SAILE EMPREENDIMENTOS E SERVICOS LTDA ME;1138; / SUBEMPENHO 4;;0.00;29061.34;0.00
05.001.494/0001-42;SAILE EMPREENDIMENTOS E SERVICOS LTDA ME;1138; / SUBEMPENHO 5;;0.00;30203.59;0.00
05.001.494/0001-42;SAILE EMPREENDIMENTOS E SERVICOS LTDA ME;1138; / SUBEMPENHO 6;;0.00;30203.59;0.00
05.001.494/0001-42;SAILE EMPREENDIMENTOS E SERVICOS LTDA ME;1138; / SUBEMPENHO 7;;0.00;30203.59;0.00
05.001.494/0001-42;SAILE EMPREENDIMENTOS E SERVICOS LTDA ME;1138;;;859653.99;0.00;0.00
05.001.494/0001-42;SAILE EMPREENDIMENTOS E SERVICOS LTDA ME;1138;;;0.00;0.00;0.00
05.001.494/0001-42;SAILE EMPREENDIMENTOS E SERVICOS LTDA ME;1138;;;0.00;0.00;62903.43
05.001.494/0001-42;SAILE EMPREENDIMENTOS E SERVICOS LTDA ME;1138;;;0.00;0.00;29061.34
05.001.494/0001-42;SAILE EMPREENDIMENTOS E SERVICOS LTDA ME;1138;;;0.00;0.00;0.00
05.001.494/0001-42;SAILE EMPREENDIMENTOS E SERVICOS LTDA ME;1138;;;0.00;0.00;30203.59
05.001.494/0001-42;SAILE EMPREENDIMENTOS E SERVICOS LTDA ME;1138;;;0.00;0.00;30203.59
05.001.494/0001-42;SAILE EMPREENDIMENTOS E SERVICOS LTDA ME;1138;;;0.00;0.00;62903.43
05.001.494/0001-42;SAILE EMPREENDIMENTOS E SERVICOS LTDA ME;1138;;;0.00;0.00;30203.59
05.001.494/0001-42;SAILE EMPREENDIMENTOS E SERVICOS LTDA ME;1138;;;0.00;0.00;61018.86
05.001.494/0001-42;SAILE EMPREENDIMENTOS E SERVICOS LTDA ME;1139; / SUBEMPENHO 1;;0.00;3947.70;0.00
05.001.494/0001-42;SAILE EMPREENDIMENTOS E SERVICOS LTDA ME;1139; / SUBEMPENHO 2;;0.00;3987.85;0.00
05.001.494/0001-42;SAILE EMPREENDIMENTOS E SERVICOS LTDA ME;1139; / SUBEMPENHO 3;;0.00;3874.34;0.00
05.001.494/0001-42;SAILE EMPREENDIMENTOS E SERVICOS LTDA ME;1139; / SUBEMPENHO 4;;0.00;33480.50;0.00
05.001.494/0001-42;SAILE EMPREENDIMENTOS E SERVICOS LTDA ME;1139; / SUBEMPENHO 5;;0.00;24522.92;0.00
05.001.494/0001-42;SAILE EMPREENDIMENTOS E SERVICOS LTDA ME;1139; / SUBEMPENHO 6;;0.00;51375.62;0.00
05.001.494/0001-42;SAILE EMPREENDIMENTOS E SERVICOS LTDA ME;1139; / SUBEMPENHO 7;;0.00;37882.10;0.00
05.001.494/0001-42;SAILE EMPREENDIMENTOS E SERVICOS LTDA ME;1139; / SUBEMPENHO 8;;0.00;24522.92;0.00
05.001.494/0001-42;SAILE EMPREENDIMENTOS E SERVICOS LTDA ME;1139; / SUBEMPENHO 9;;0.00;73956.64;0.00
05.001.494/0001-42;SAILE EMPREENDIMENTOS E SERVICOS LTDA ME;1139; / SUBEMPENHO 10;;0.00;37882.10;0.00
05.001.494/0001-42;SAILE EMPREENDIMENTOS E SERVICOS LTDA ME;1139; / SUBEMPENHO 11;;0.00;29408.87;0.00
05.001.494/0001-42;SAILE EMPREENDIMENTOS E SERVICOS LTDA ME;1139; / SUBEMPENHO 12;;0.00;80003.02;0.00
05.001.494/0001-42;SAILE EMPREENDIMENTOS E SERVICOS LTDA ME;1139; / SUBEMPENHO 13;;0.00;42833.73;0.00
05.001.494/0001-42;SAILE EMPREENDIMENTOS E SERVICOS LTDA ME;1139; / SUBEMPENHO 14;;0.00;30832.72;0.00
05.001.494/0001-42;SAILE EMPREENDIMENTOS E SERVICOS LTDA ME;1139; / SUBEMPENHO 15;;0.00;83536.60;0.00
05.001.494/0001-42;SAILE EMPREENDIMENTOS E SERVICOS LTDA ME;1139; / SUBEMPENHO 16;;0.00;35335.80;0.00
05.001.494/0001-42;SAILE EMPREENDIMENTOS E SERVICOS LTDA ME;1139; / SUBEMPENHO 17;;0.00;44334.12;0.00
05.001.494/0001-42;SAILE EMPREENDIMENTOS E SERVICOS LTDA ME;1139; / SUBEMPENHO 18;;0.00;30832.72;0.00
05.001.494/0001-42;SAILE EMPREENDIMENTOS E SERVICOS LTDA ME;1139; / SUBEMPENHO 19;;0.00;83536.60;0.00
05.001.494/0001-42;SAILE EMPREENDIMENTOS E SERVICOS LTDA ME;1139; / SUBEMPENHO 20;;0.00;35335.80;0.00
05.001.494/0001-42;SAILE EMPREENDIMENTOS E SERVICOS LTDA ME;1139; / SUBEMPENHO 21;;0.00;44334.12;0.00
05.001.494/0001-42;SAILE EMPREENDIMENTOS E SERVICOS LTDA ME;1139; / SUBEMPENHO 22;;0.00;33733.27;0.00
05.001.494/0001-42;SAILE EMPREENDIMENTOS E SERVICOS LTDA ME;1139; / SUBEMPENHO 23;;0.00;86398.13;0.00
05.001.494/0001-42;SAILE EMPREENDIMENTOS E SERVICOS LTDA ME;1139; / SUBEMPENHO 24;;0.00;35335.80;0.00
05.001.494/0001-42;SAILE EMPREENDIMENTOS E SERVICOS LTDA ME;1139; / SUBEMPENHO 25;;0.00;44334.12;0.00
05.001.494/0001-42;SAILE EMPREENDIMENTOS E SERVICOS LTDA ME;1139; / SUBEMPENHO 26;;0.00;33733.27;0.00
05.001.494/0001-42;SAILE EMPREENDIMENTOS E SERVICOS LTDA ME;1139; / SUBEMPENHO 27;;0.00;88373.03;0.00
05.001.494/0001-42;SAILE EMPREENDIMENTOS E SERVICOS LTDA ME;1139; / SUBEMPENHO 28;;0.00;35100.23;0.00
05.001.494/0001-42;SAILE EMPREENDIMENTOS E SERVICOS LTDA ME;1139;;;0.00;0.00;11809.89
05.001.494/0001-42;SAILE EMPREENDIMENTOS E SERVICOS LTDA ME;1139;;;0.00;0.00;163206.52
05.001.494/0001-42;SAILE EMPREENDIMENTOS E SERVICOS LTDA ME;1139;;;0.00;0.00;199801.32
05.001.494/0001-42;SAILE EMPREENDIMENTOS E SERVICOS LTDA ME;1139;;;0.00;0.00;157203.05
05.001.494/0001-42;SAILE EMPREENDIMENTOS E SERVICOS LTDA ME;1139;;;0.00;0.00;33733.27
05.001.494/0001-42;SAILE EMPREENDIMENTOS E SERVICOS LTDA ME;1139;;;0.00;0.00;35335.80
05.001.494/0001-42;SAILE EMPREENDIMENTOS E SERVICOS LTDA ME;1139;;;0.00;0.00;109379.04
05.001.494/0001-42;SAILE EMPREENDIMENTOS E SERVICOS LTDA ME;1139;;;0.00;0.00;30832.72
05.001.494/0001-42;SAILE EMPREENDIMENTOS E SERVICOS LTDA ME;1139;;;0.00;0.00;167807.38
05.001.494/0001-42;SAILE EMPREENDIMENTOS E SERVICOS LTDA ME;1139;;;0.00;0.00;147293.99
05.001.494/0001-42;SAILE EMPREENDIMENTOS E SERVICOS LTDA ME;1139;;;0.00;0.00;136361.66
05.001.494/0001-42;SAILE EMPREENDIMENTOS E SERVICOS LTDA ME;1139;;;0.00;0.00;0.00
05.001.494/0001-42;SAILE EMPREENDIMENTOS E SERVICOS LTDA ME;1139;;;0.00;0.00;0.00
05.001.494/0001-42;SAILE EMPREENDIMENTOS E SERVICOS LTDA ME;1139;;;1776917.61;0.00;0.00
000.000.000-00;SAMU CONTRATADOS;54; / SUBEMPENHO 1;;0.00;18347.12;0.00
000.000.000-00;SAMU CONTRATADOS;54; / SUBEMPENHO 2;;0.00;6295.97;0.00
000.000.000-00;SAMU CONTRATADOS;54; / SUBEMPENHO 3;;0.00;7879.39;0.00
000.000.000-00;SAMU CONTRATADOS;54; / SUBEMPENHO 4;;0.00;82827.75;0.00
000.000.000-00;SAMU CONTRATADOS;54; / SUBEMPENHO 5;;0.00;32649.77;0.00
000.000.000-00;SAMU CONTRATADOS;54;;;0.00;0.00;7879.39
000.000.000-00;SAMU CONTRATADOS;54;;;148000.00;0.00;0.00
000.000.000-00;SAMU CONTRATADOS;54;;;0.00;0.00;18347.12
000.000.000-00;SAMU CONTRATADOS;54;;;0.00;0.00;32649.77
000.000.000-00;SAMU CONTRATADOS;54;;;0.00;0.00;6295.97
000.000.000-00;SAMU CONTRATADOS;54;;;0.00;0.00;82827.75
000.000.000-00;SAMU CONTRATADOS;55; / SUBEMPENHO 1;;0.00;92493.43;0.00
000.000.000-00;SAMU CONTRATADOS;55; / SUBEMPENHO 2;;0.00;107092.38;0.00
000.000.000-00;SAMU CONTRATADOS;55; / SUBEMPENHO 3;;0.00;75505.38;0.00
000.000.000-00;SAMU CONTRATADOS;55; / SUBEMPENHO 4;;0.00;22871.13;0.00
000.000.000-00;SAMU CONTRATADOS;55; / SUBEMPENHO 5;;0.00;92842.34;0.00
000.000.000-00;SAMU CONTRATADOS;55; / SUBEMPENHO 6;;0.00;89036.15;0.00
000.000.000-00;SAMU CONTRATADOS;55; / SUBEMPENHO 7;;0.00;66434.69;0.00
000.000.000-00;SAMU CONTRATADOS;55; / SUBEMPENHO 8;;0.00;59560.70;0.00
000.000.000-00;SAMU CONTRATADOS;55; / SUBEMPENHO 9;;0.00;57810.83;0.00
000.000.000-00;SAMU CONTRATADOS;55; / SUBEMPENHO 10;;0.00;59214.70;0.00
000.000.000-00;SAMU CONTRATADOS;55;;;0.00;0.00;59560.70
000.000.000-00;SAMU CONTRATADOS;55;;;1291250.00;0.00;0.00
000.000.000-00;SAMU CONTRATADOS;55;;;0.00;0.00;89036.15
000.000.000-00;SAMU CONTRATADOS;55;;;0.00;0.00;92493.43
000.000.000-00;SAMU CONTRATADOS;55;;;0.00;0.00;107092.38
000.000.000-00;SAMU CONTRATADOS;55;;;0.00;0.00;0.00
000.000.000-00;SAMU CONTRATADOS;55;;;0.00;0.00;0.00
000.000.000-00;SAMU CONTRATADOS;55;;;0.00;0.00;22871.13
000.000.000-00;SAMU CONTRATADOS;55;;;0.00;0.00;75505.38
000.000.000-00;SAMU CONTRATADOS;55;;;0.00;0.00;0.00
000.000.000-00;SAMU CONTRATADOS;55;;;0.00;0.00;92842.34
000.000.000-00;SAMU CONTRATADOS;55;;;0.00;0.00;66434.69
000.000.000-00;SAMU CONTRATADOS;55;;;0.00;0.00;0.00
000.000.000-00;SAMU CONTRATADOS;55;;;0.00;0.00;57810.83
000.000.000-00;SAMU CONTRATADOS;573; / SUBEMPENHO 1;;0.00;72574.25;0.00
000.000.000-00;SAMU CONTRATADOS;573; / SUBEMPENHO 2;;0.00;39058.70;0.00
000.000.000-00;SAMU CONTRATADOS;573; / SUBEMPENHO 3;;0.00;367.05;0.00
000.000.000-00;SAMU CONTRATADOS;573;;;0.00;0.00;39058.70
000.000.000-00;SAMU CONTRATADOS;573;;;0.00;0.00;367.05
000.000.000-00;SAMU CONTRATADOS;573;;;112000.00;0.00;72574.25
000.000.000-00;SAMU CONTRATADOS;658; / SUBEMPENHO 1;;0.00;80000.00;0.00
000.000.000-00;SAMU CONTRATADOS;658;;;80000.00;0.00;80000.00
000.000.000-00;SAMU CONTRATADOS;680; / SUBEMPENHO 1;;0.00;10000.00;0.00
000.000.000-00;SAMU CONTRATADOS;680; / SUBEMPENHO 2;;0.00;9243.44;0.00
000.000.000-00;SAMU CONTRATADOS;680; / SUBEMPENHO 3;;0.00;34243.44;0.00
000.000.000-00;SAMU CONTRATADOS;680; / SUBEMPENHO 4;;0.00;72706.97;0.00
000.000.000-00;SAMU CONTRATADOS;680; / SUBEMPENHO 5;;0.00;34243.44;0.00
000.000.000-00;SAMU CONTRATADOS;680; / SUBEMPENHO 6;;0.00;34243.44;0.00
000.000.000-00;SAMU CONTRATADOS;680; / SUBEMPENHO 7;;0.00;42909.12;0.00
000.000.000-00;SAMU CONTRATADOS;680; / SUBEMPENHO 8;;0.00;34243.44;0.00
000.000.000-00;SAMU CONTRATADOS;680;;;0.00;0.00;10000.00
000.000.000-00;SAMU CONTRATADOS;680;;;0.00;0.00;34243.44
000.000.000-00;SAMU CONTRATADOS;680;;;0.00;0.00;34243.44
000.000.000-00;SAMU CONTRATADOS;680;;;0.00;0.00;9243.44
000.000.000-00;SAMU CONTRATADOS;680;;;300000.00;0.00;0.00
000.000.000-00;SAMU CONTRATADOS;680;;;0.00;0.00;42909.12
000.000.000-00;SAMU CONTRATADOS;680;;;0.00;0.00;0.00
000.000.000-00;SAMU CONTRATADOS;680;;;0.00;0.00;106950.41
000.000.000-00;SAMU CONTRATADOS VARIAVEIS   SUS;489; / SUBEMPENHO 1;;0.00;21721.14;0.00
000.000.000-00;SAMU CONTRATADOS VARIAVEIS   SUS;489;;;21721.44;0.00;21721.14
000.000.000-00;SAMU CONTRATADOS VARIAVEIS   SUS;489;;;0.00;0.00;0.00
000.000.000-00;SAMU CONTRATADOS VARIAVEIS   SUS;514;;;0.00;0.00;0.00
000.000.000-00;SAMU CONTRATADOS VARIAVEIS   SUS;514;;;50000.00;0.00;0.00
000.000.000-00;SAMU CONTRATADOS VARIAVEIS   SUS;514;;;0.00;0.00;0.00
000.000.000-00;SAMU EFETIVOS FIXOS;949; / SUBEMPENHO 1;;0.00;754.00;0.00
000.000.000-00;SAMU EFETIVOS FIXOS;949; / SUBEMPENHO 2;;0.00;801.70;0.00
000.000.000-00;SAMU EFETIVOS FIXOS;949; / SUBEMPENHO 3;;0.00;900.00;0.00
000.000.000-00;SAMU EFETIVOS FIXOS;949;;;10000.00;0.00;0.00
000.000.000-00;SAMU EFETIVOS FIXOS;949;;;0.00;0.00;754.00
000.000.000-00;SAMU EFETIVOS FIXOS;949;;;0.00;0.00;0.00
000.000.000-00;SAMU EFETIVOS FIXOS;949;;;0.00;0.00;0.00
000.000.000-00;SAMU EFETIVOS FIXOS;949;;;0.00;0.00;801.70
000.000.000-00;SAMU EFETIVOS FIXOS;1146; / SUBEMPENHO 1;;0.00;1123.52;0.00
000.000.000-00;SAMU EFETIVOS FIXOS;1146; / SUBEMPENHO 2;;0.00;1994.00;0.00
000.000.000-00;SAMU EFETIVOS FIXOS;1146;;;3117.52;0.00;0.00
000.000.000-00;SAMU EFETIVOS FIXOS   SUS;1018; / SUBEMPENHO 1;;0.00;679.00;0.00
000.000.000-00;SAMU EFETIVOS FIXOS   SUS;1018;;;5000.00;0.00;0.00
000.000.000-00;SAMU EFETIVOS FIXOS   SUS;1018;;;0.00;0.00;0.00
000.000.000-00;SAMU EFETIVOS FIXOS   SUS;1155; / SUBEMPENHO 1;;0.00;8230.06;0.00
000.000.000-00;SAMU EFETIVOS FIXOS   SUS;1155;;;8230.06;0.00;0.00
000.000.000-00;SAMU EFETIVOS VARIAVEIS;963; / SUBEMPENHO 1;;0.00;175.90;0.00
000.000.000-00;SAMU EFETIVOS VARIAVEIS;963;;;0.00;0.00;175.90
000.000.000-00;SAMU EFETIVOS VARIAVEIS;963;;;0.00;0.00;0.00
000.000.000-00;SAMU EFETIVOS VARIAVEIS;963;;;10000.00;0.00;0.00
29.145.654/0001-95;SANDRO AVELINO GOMES;50; / SUBEMPENHO 1;;0.00;3925.00;0.00
29.145.654/0001-95;SANDRO AVELINO GOMES;50; / SUBEMPENHO 2;;0.00;3925.00;0.00
29.145.654/0001-95;SANDRO AVELINO GOMES;50;;;7850.00;0.00;0.00
29.145.654/0001-95;SANDRO AVELINO GOMES;50;;;0.00;0.00;3925.00
29.145.654/0001-95;SANDRO AVELINO GOMES;50;;;0.00;0.00;3925.00
809.909.322-49;SARA SUSA ZOZIMO DA SILVA;150; / SUBEMPENHO 1;;0.00;1700.00;0.00
809.909.322-49;SARA SUSA ZOZIMO DA SILVA;150; / SUBEMPENHO 2;;0.00;1700.00;0.00
809.909.322-49;SARA SUSA ZOZIMO DA SILVA;150; / SUBEMPENHO 3;;0.00;1700.00;0.00
809.909.322-49;SARA SUSA ZOZIMO DA SILVA;150; / SUBEMPENHO 4;;0.00;1700.00;0.00
809.909.322-49;SARA SUSA ZOZIMO DA SILVA;150; / SUBEMPENHO 5;;0.00;1700.00;0.00
809.909.322-49;SARA SUSA ZOZIMO DA SILVA;150; / SUBEMPENHO 6;;0.00;1700.00;0.00
809.909.322-49;SARA SUSA ZOZIMO DA SILVA;150; / SUBEMPENHO 7;;0.00;1700.00;0.00
809.909.322-49;SARA SUSA ZOZIMO DA SILVA;150; / SUBEMPENHO 8;;0.00;1700.00;0.00
809.909.322-49;SARA SUSA ZOZIMO DA SILVA;150; / SUBEMPENHO 9;;0.00;1700.00;0.00
809.909.322-49;SARA SUSA ZOZIMO DA SILVA;150; / SUBEMPENHO 10;;0.00;1700.00;0.00
809.909.322-49;SARA SUSA ZOZIMO DA SILVA;150; / SUBEMPENHO 11;;0.00;1700.00;0.00
809.909.322-49;SARA SUSA ZOZIMO DA SILVA;150; / SUBEMPENHO 12;;0.00;1700.00;0.00
809.909.322-49;SARA SUSA ZOZIMO DA SILVA;150;;;0.00;0.00;1700.00
809.909.322-49;SARA SUSA ZOZIMO DA SILVA;150;;;0.00;0.00;1700.00
809.909.322-49;SARA SUSA ZOZIMO DA SILVA;150;;;0.00;0.00;1700.00
809.909.322-49;SARA SUSA ZOZIMO DA SILVA;150;;;0.00;0.00;1700.00
809.909.322-49;SARA SUSA ZOZIMO DA SILVA;150;;;0.00;0.00;1700.00
809.909.322-49;SARA SUSA ZOZIMO DA SILVA;150;;;0.00;0.00;1700.00
809.909.322-49;SARA SUSA ZOZIMO DA SILVA;150;;;20400.00;0.00;0.00
809.909.322-49;SARA SUSA ZOZIMO DA SILVA;150;;;0.00;0.00;1700.00
809.909.322-49;SARA SUSA ZOZIMO DA SILVA;150;;;0.00;0.00;1700.00
809.909.322-49;SARA SUSA ZOZIMO DA SILVA;150;;;0.00;0.00;1700.00
809.909.322-49;SARA SUSA ZOZIMO DA SILVA;150;;;0.00;0.00;1700.00
809.909.322-49;SARA SUSA ZOZIMO DA SILVA;150;;;0.00;0.00;1700.00
809.909.322-49;SARA SUSA ZOZIMO DA SILVA;150;;;0.00;0.00;1700.00
000.000.000-00;SAUDE BUCAL PSB CONTRATADOS   SUS;105; / SUBEMPENHO 1;;0.00;447.80;0.00
000.000.000-00;SAUDE BUCAL PSB CONTRATADOS   SUS;105; / SUBEMPENHO 2;;0.00;1439.80;0.00
000.000.000-00;SAUDE BUCAL PSB CONTRATADOS   SUS;105; / SUBEMPENHO 3;;0.00;319.80;0.00
000.000.000-00;SAUDE BUCAL PSB CONTRATADOS   SUS;105; / SUBEMPENHO 4;;0.00;792.60;0.00
000.000.000-00;SAUDE BUCAL PSB CONTRATADOS   SUS;105;;;0.00;0.00;792.60
000.000.000-00;SAUDE BUCAL PSB CONTRATADOS   SUS;105;;;0.00;0.00;1439.80
000.000.000-00;SAUDE BUCAL PSB CONTRATADOS   SUS;105;;;0.00;0.00;447.80
000.000.000-00;SAUDE BUCAL PSB CONTRATADOS   SUS;105;;;0.00;0.00;319.80
000.000.000-00;SAUDE BUCAL PSB CONTRATADOS   SUS;105;;;3000.00;0.00;0.00
000.000.000-00;SAUDE BUCAL PSB CONTRATADOS   SUS;108; / SUBEMPENHO 1;;0.00;1000.00;0.00
000.000.000-00;SAUDE BUCAL PSB CONTRATADOS   SUS;108; / SUBEMPENHO 2;;0.00;1227.04;0.00
000.000.000-00;SAUDE BUCAL PSB CONTRATADOS   SUS;108; / SUBEMPENHO 3;;0.00;1128.00;0.00
000.000.000-00;SAUDE BUCAL PSB CONTRATADOS   SUS;108;;;0.00;0.00;1000.00
000.000.000-00;SAUDE BUCAL PSB CONTRATADOS   SUS;108;;;0.00;0.00;1128.00
000.000.000-00;SAUDE BUCAL PSB CONTRATADOS   SUS;108;;;5000.00;0.00;0.00
